Stat_Id,player_id,match_id,goals_scored,minutes_played,fraction_of_total_minutes_played,fraction_of_total_goals_scored
2942,150,211,0,47,0.52,0.0
2943,70,211,0,56,0.62,0.0
2944,41,211,1,65,0.72,0.08
2945,161,211,0,70,0.78,0.0
2946,190,211,1,80,0.89,0.08
2947,50,211,0,71,0.79,0.0
2948,89,510,0,46,0.51,0.0
2949,164,510,0,48,0.53,0.0
2950,129,510,1,57,0.63,0.09
2951,64,510,1,76,0.84,0.09
2952,209,510,2,73,0.81,0.18
2953,44,510,0,66,0.73,0.0
2954,169,510,0,71,0.79,0.0
2955,184,510,0,54,0.6,0.0
2956,24,510,0,77,0.86,0.0
2957,104,510,1,63,0.7,0.09
2958,9,510,0,77,0.86,0.0
2959,69,510,0,88,0.98,0.0
2960,149,510,0,50,0.56,0.0
2961,29,510,1,67,0.74,0.09
2962,124,510,0,72,0.8,0.0
2963,4,510,0,45,0.5,0.0
2964,204,510,3,69,0.77,0.27
2965,49,510,0,50,0.56,0.0
2966,144,510,2,81,0.9,0.18
2967,189,510,0,64,0.71,0.0
2968,109,510,0,50,0.56,0.0
2969,84,510,0,69,0.77,0.0
2970,195,916,0,55,0.61,0.0
2971,15,916,0,57,0.63,0.0
2972,48,916,3,61,0.68,0.17
2973,175,916,3,84,0.93,0.17
2974,215,916,0,83,0.92,0.0
2975,128,916,1,82,0.91,0.06
2976,35,916,1,81,0.9,0.06
2977,55,916,0,54,0.6,0.0
2978,28,916,0,48,0.53,0.0
2979,135,916,1,72,0.8,0.06
2980,168,916,0,49,0.54,0.0
2981,148,916,0,86,0.96,0.0
2982,108,916,1,90,1.0,0.06
2983,8,916,3,50,0.56,0.17
2984,115,916,0,69,0.77,0.0
2985,188,916,3,78,0.87,0.17
2986,88,916,1,50,0.56,0.06
2987,155,916,0,54,0.6,0.0
2988,68,916,0,54,0.6,0.0
2989,75,916,0,70,0.78,0.0
2990,95,916,0,61,0.68,0.0
2991,208,916,1,45,0.5,0.06
2992,90,411,2,66,0.73,0.18
2993,143,411,2,57,0.63,0.18
2994,210,411,0,87,0.97,0.0
2995,130,411,0,54,0.6,0.0
2996,63,411,1,71,0.79,0.09
2997,23,411,0,45,0.5,0.0
2998,83,411,0,59,0.66,0.0
2999,43,411,0,67,0.74,0.0
3000,123,411,0,55,0.61,0.0
3001,103,411,0,53,0.59,0.0
3002,30,411,0,73,0.81,0.0
3003,170,411,0,68,0.76,0.0
3004,190,411,0,72,0.8,0.0
3005,10,411,0,54,0.6,0.0
3006,70,411,1,53,0.59,0.09
3007,183,411,1,57,0.63,0.09
3008,110,411,0,76,0.84,0.0
3009,203,411,3,89,0.99,0.27
3010,163,411,0,63,0.7,0.0
3011,150,411,1,88,0.98,0.09
3012,3,411,0,90,1.0,0.0
3013,50,411,0,59,0.66,0.0
3014,74,1415,1,62,0.69,0.11
3015,134,1415,1,52,0.58,0.11
3016,93,1415,1,67,0.74,0.11
3017,154,1415,0,45,0.5,0.0
3018,213,1415,0,76,0.84,0.0
3019,33,1415,0,68,0.76,0.0
3020,214,1415,0,61,0.68,0.0
3021,193,1415,0,83,0.92,0.0
3022,113,1415,0,67,0.74,0.0
3023,114,1415,1,89,0.99,0.11
3024,13,1415,0,89,0.99,0.0
3025,94,1415,0,55,0.61,0.0
3026,73,1415,0,63,0.7,0.0
3027,34,1415,0,69,0.77,0.0
3028,173,1415,0,62,0.69,0.0
3029,14,1415,2,62,0.69,0.22
3030,194,1415,0,56,0.62,0.0
3031,174,1415,0,83,0.92,0.0
3032,53,1415,0,49,0.54,0.0
3033,133,1415,0,82,0.91,0.0
3034,153,1415,0,89,0.99,0.0
3035,54,1415,3,45,0.5,0.33
3036,19,1420,0,68,0.76,0.0
3037,199,1420,0,70,0.78,0.0
3038,113,1420,1,71,0.79,0.12
3039,153,1420,1,69,0.77,0.12
3040,173,1420,0,77,0.86,0.0
3041,79,1420,0,66,0.73,0.0
3042,13,1420,1,70,0.78,0.12
3043,213,1420,0,62,0.69,0.0
3044,159,1420,0,47,0.52,0.0
3045,219,1420,0,69,0.77,0.0
3046,119,1420,1,60,0.67,0.12
3047,59,1420,0,86,0.96,0.0
3048,73,1420,0,67,0.74,0.0
3049,39,1420,0,62,0.69,0.0
3050,133,1420,0,90,1.0,0.0
3051,33,1420,0,74,0.82,0.0
3052,179,1420,1,80,0.89,0.12
3053,139,1420,1,49,0.54,0.12
3054,193,1420,0,53,0.59,0.0
3055,53,1420,0,47,0.52,0.0
3056,99,1420,1,78,0.87,0.12
3057,93,1420,1,90,1.0,0.12
3058,175,316,0,55,0.61,0.0
3059,2,316,0,54,0.6,0.0
3060,202,316,0,85,0.94,0.0
3061,15,316,0,53,0.59,0.0
3062,215,316,0,71,0.79,0.0
3063,42,316,1,60,0.67,0.11
3064,115,316,0,56,0.62,0.0
3065,102,316,2,55,0.61,0.22
3066,195,316,1,74,0.82,0.11
3067,142,316,0,69,0.77,0.0
3068,95,316,0,62,0.69,0.0
3069,182,316,1,63,0.7,0.11
3070,122,316,1,69,0.77,0.11
3071,62,316,0,80,0.89,0.0
3072,82,316,0,68,0.76,0.0
3073,162,316,0,48,0.53,0.0
3074,35,316,0,69,0.77,0.0
3075,22,316,0,57,0.63,0.0
3076,135,316,0,67,0.74,0.0
3077,155,316,1,45,0.5,0.11
3078,55,316,1,80,0.89,0.11
3079,75,316,1,51,0.57,0.11
3080,155,1216,1,75,0.83,0.17
3081,151,1216,0,62,0.69,0.0
3082,75,1216,0,79,0.88,0.0
3083,211,1216,0,52,0.58,0.0
3084,215,1216,0,51,0.57,0.0
3085,91,1216,0,77,0.86,0.0
3086,111,1216,0,86,0.96,0.0
3087,95,1216,0,90,1.0,0.0
3088,175,1216,0,86,0.96,0.0
3089,11,1216,0,52,0.58,0.0
3090,191,1216,0,76,0.84,0.0
3091,131,1216,1,59,0.66,0.17
3092,15,1216,0,70,0.78,0.0
3093,55,1216,0,85,0.94,0.0
3094,35,1216,1,56,0.62,0.17
3095,31,1216,0,60,0.67,0.0
3096,171,1216,0,86,0.96,0.0
3097,51,1216,0,85,0.94,0.0
3098,115,1216,0,87,0.97,0.0
3099,135,1216,2,56,0.62,0.33
3100,195,1216,0,90,1.0,0.0
3101,71,1216,1,65,0.72,0.17
3102,180,118,0,48,0.53,0.0
3103,80,118,1,61,0.68,0.07
3104,160,118,1,65,0.72,0.07
3105,20,118,0,62,0.69,0.0
3106,60,118,1,78,0.87,0.07
3107,120,118,1,89,0.99,0.07
3108,77,118,0,59,0.66,0.0
3109,17,118,1,62,0.69,0.07
3110,197,118,0,55,0.61,0.0
3111,140,118,0,76,0.84,0.0
3112,0,118,0,76,0.84,0.0
3113,37,118,0,45,0.5,0.0
3114,40,118,2,63,0.7,0.13
3115,200,118,0,76,0.84,0.0
3116,100,118,1,64,0.71,0.07
3117,217,118,1,83,0.92,0.07
3118,137,118,1,62,0.69,0.07
3119,157,118,1,56,0.62,0.07
3120,177,118,1,49,0.54,0.07
3121,97,118,2,62,0.69,0.13
3122,57,118,1,67,0.74,0.07
3123,117,118,0,83,0.92,0.0
3124,164,513,3,50,0.56,0.21
3125,64,513,0,80,0.89,0.0
3126,4,513,1,70,0.78,0.07
3127,52,513,3,52,0.58,0.21
3128,72,513,0,61,0.68,0.0
3129,112,513,3,60,0.67,0.21
3130,32,513,0,64,0.71,0.0
3131,24,513,1,61,0.68,0.07
3132,204,513,0,53,0.59,0.0
3133,144,513,0,70,0.78,0.0
3134,172,513,0,59,0.66,0.0
3135,12,513,1,56,0.62,0.07
3136,44,513,1,89,0.99,0.07
3137,104,513,0,65,0.72,0.0
3138,152,513,0,46,0.51,0.0
3139,132,513,0,83,0.92,0.0
3140,212,513,0,78,0.87,0.0
3141,192,513,0,64,0.71,0.0
3142,184,513,0,89,0.99,0.0
3143,84,513,0,90,1.0,0.0
3144,92,513,0,47,0.52,0.0
3145,124,513,1,89,0.99,0.07
3146,218,119,1,86,0.96,0.08
3147,120,119,0,60,0.67,0.0
3148,200,119,0,46,0.51,0.0
3149,20,119,0,57,0.63,0.0
3150,100,119,0,56,0.62,0.0
3151,180,119,1,62,0.69,0.08
3152,60,119,0,63,0.7,0.0
3153,138,119,0,58,0.64,0.0
3154,80,119,0,58,0.64,0.0
3155,18,119,0,60,0.67,0.0
3156,198,119,0,63,0.7,0.0
3157,78,119,3,50,0.56,0.25
3158,158,119,0,80,0.89,0.0
3159,40,119,0,58,0.64,0.0
3160,0,119,0,76,0.84,0.0
3161,140,119,3,58,0.64,0.25
3162,160,119,1,79,0.88,0.08
3163,178,119,0,87,0.97,0.0
3164,58,119,0,56,0.62,0.0
3165,118,119,0,53,0.59,0.0
3166,98,119,3,60,0.67,0.25
3167,38,119,0,78,0.87,0.0
3168,28,59,0,62,0.69,0.0
3169,64,59,0,74,0.82,0.0
3170,84,59,1,71,0.79,0.07
3171,208,59,0,83,0.92,0.0
3172,108,59,0,71,0.79,0.0
3173,48,59,0,71,0.79,0.0
3174,44,59,1,82,0.91,0.07
3175,168,59,1,65,0.72,0.07
3176,188,59,3,57,0.63,0.2
3177,148,59,3,82,0.91,0.2
3178,8,59,0,75,0.83,0.0
3179,88,59,2,59,0.66,0.13
3180,144,59,0,61,0.68,0.0
3181,184,59,0,70,0.78,0.0
3182,104,59,1,84,0.93,0.07
3183,164,59,1,62,0.69,0.07
3184,128,59,0,57,0.63,0.0
3185,204,59,0,49,0.54,0.0
3186,124,59,2,50,0.56,0.13
3187,24,59,0,58,0.64,0.0
3188,4,59,0,64,0.71,0.0
3189,68,59,0,90,1.0,0.0
3190,141,213,1,61,0.68,0.1
3191,101,213,0,58,0.64,0.0
3192,41,213,1,71,0.79,0.1
3193,61,213,0,49,0.54,0.0
3194,132,213,0,58,0.64,0.0
3195,12,213,1,63,0.7,0.1
3196,92,213,0,64,0.71,0.0
3197,212,213,0,70,0.78,0.0
3198,201,213,1,62,0.69,0.1
3199,72,213,0,64,0.71,0.0
3200,161,213,1,59,0.66,0.1
3201,52,213,0,75,0.83,0.0
3202,172,213,0,78,0.87,0.0
3203,181,213,0,57,0.63,0.0
3204,81,213,0,87,0.97,0.0
3205,32,213,1,66,0.73,0.1
3206,112,213,0,46,0.51,0.0
3207,152,213,3,86,0.96,0.3
3208,121,213,0,66,0.73,0.0
3209,192,213,0,87,0.97,0.0
3210,21,213,0,62,0.69,0.0
3211,1,213,1,46,0.51,0.1
3212,2,320,0,48,0.53,0.0
3213,142,320,0,49,0.54,0.0
3214,219,320,0,71,0.79,0.0
3215,79,320,1,55,0.61,0.08
3216,42,320,0,87,0.97,0.0
3217,179,320,0,52,0.58,0.0
3218,159,320,0,45,0.5,0.0
3219,119,320,2,64,0.71,0.15
3220,59,320,1,62,0.69,0.08
3221,162,320,2,54,0.6,0.15
3222,62,320,0,56,0.62,0.0
3223,99,320,1,61,0.68,0.08
3224,199,320,1,53,0.59,0.08
3225,102,320,2,50,0.56,0.15
3226,22,320,0,85,0.94,0.0
3227,39,320,1,71,0.79,0.08
3228,139,320,2,67,0.74,0.15
3229,122,320,0,74,0.82,0.0
3230,82,320,0,86,0.96,0.0
3231,182,320,0,54,0.6,0.0
3232,202,320,0,55,0.61,0.0
3233,19,320,0,66,0.73,0.0
3234,86,715,0,45,0.5,0.0
3235,66,715,0,67,0.74,0.0
3236,34,715,1,81,0.9,0.07
3237,106,715,1,50,0.56,0.07
3238,46,715,1,70,0.78,0.07
3239,214,715,2,47,0.52,0.13
3240,146,715,0,73,0.81,0.0
3241,186,715,1,53,0.59,0.07
3242,14,715,0,46,0.51,0.0
3243,26,715,0,86,0.96,0.0
3244,126,715,0,60,0.67,0.0
3245,174,715,1,65,0.72,0.07
3246,54,715,2,53,0.59,0.13
3247,134,715,0,49,0.54,0.0
3248,206,715,2,80,0.89,0.13
3249,114,715,1,55,0.61,0.07
3250,6,715,0,52,0.58,0.0
3251,166,715,0,55,0.61,0.0
3252,194,715,1,84,0.93,0.07
3253,94,715,0,73,0.81,0.0
3254,154,715,1,85,0.94,0.07
3255,74,715,1,86,0.96,0.07
3256,54,1516,0,65,0.72,0.0
3257,55,1516,1,81,0.9,0.17
3258,155,1516,0,88,0.98,0.0
3259,135,1516,0,68,0.76,0.0
3260,35,1516,2,79,0.88,0.33
3261,115,1516,0,48,0.53,0.0
3262,195,1516,0,71,0.79,0.0
3263,154,1516,0,70,0.78,0.0
3264,15,1516,0,73,0.81,0.0
3265,94,1516,0,59,0.66,0.0
3266,194,1516,0,67,0.74,0.0
3267,75,1516,0,46,0.51,0.0
3268,34,1516,1,69,0.77,0.17
3269,175,1516,0,48,0.53,0.0
3270,174,1516,0,69,0.77,0.0
3271,215,1516,0,78,0.87,0.0
3272,14,1516,0,79,0.88,0.0
3273,74,1516,1,51,0.57,0.17
3274,214,1516,1,57,0.63,0.17
3275,114,1516,0,54,0.6,0.0
3276,134,1516,0,68,0.76,0.0
3277,95,1516,0,67,0.74,0.0
3278,142,313,0,55,0.61,0.0
3279,122,313,0,67,0.74,0.0
3280,62,313,2,69,0.77,0.13
3281,192,313,0,47,0.52,0.0
3282,202,313,0,52,0.58,0.0
3283,172,313,0,85,0.94,0.0
3284,182,313,1,70,0.78,0.07
3285,112,313,0,70,0.78,0.0
3286,152,313,0,54,0.6,0.0
3287,132,313,1,56,0.62,0.07
3288,22,313,1,58,0.64,0.07
3289,52,313,0,81,0.9,0.0
3290,212,313,1,83,0.92,0.07
3291,32,313,3,67,0.74,0.2
3292,102,313,0,72,0.8,0.0
3293,82,313,3,86,0.96,0.2
3294,42,313,0,90,1.0,0.0
3295,12,313,0,69,0.77,0.0
3296,92,313,1,88,0.98,0.07
3297,72,313,1,87,0.97,0.07
3298,162,313,0,52,0.58,0.0
3299,2,313,1,88,0.98,0.07
3300,49,1016,3,89,0.99,0.23
3301,155,1016,1,68,0.76,0.08
3302,9,1016,1,83,0.92,0.08
3303,209,1016,0,76,0.84,0.0
3304,29,1016,0,64,0.71,0.0
3305,89,1016,0,90,1.0,0.0
3306,189,1016,0,90,1.0,0.0
3307,69,1016,0,78,0.87,0.0
3308,129,1016,0,84,0.93,0.0
3309,149,1016,0,81,0.9,0.0
3310,115,1016,1,46,0.51,0.08
3311,195,1016,1,67,0.74,0.08
3312,95,1016,0,71,0.79,0.0
3313,169,1016,0,61,0.68,0.0
3314,175,1016,0,56,0.62,0.0
3315,15,1016,0,47,0.52,0.0
3316,215,1016,3,58,0.64,0.23
3317,75,1016,1,67,0.74,0.08
3318,55,1016,0,55,0.61,0.0
3319,109,1016,0,69,0.77,0.0
3320,35,1016,1,74,0.82,0.08
3321,135,1016,1,66,0.73,0.08
3322,140,19,1,76,0.84,0.08
3323,120,19,0,50,0.56,0.0
3324,40,19,0,73,0.81,0.0
3325,48,19,1,64,0.71,0.08
3326,208,19,1,68,0.76,0.08
3327,60,19,1,77,0.86,0.08
3328,168,19,0,74,0.82,0.0
3329,160,19,2,77,0.86,0.17
3330,0,19,0,89,0.99,0.0
3331,108,19,0,57,0.63,0.0
3332,8,19,0,79,0.88,0.0
3333,88,19,1,72,0.8,0.08
3334,80,19,0,69,0.77,0.0
3335,188,19,2,58,0.64,0.17
3336,148,19,1,70,0.78,0.08
3337,28,19,0,64,0.71,0.0
3338,180,19,0,46,0.51,0.0
3339,20,19,1,62,0.69,0.08
3340,200,19,0,45,0.5,0.0
3341,128,19,0,80,0.89,0.0
3342,68,19,0,65,0.72,0.0
3343,100,19,1,74,0.82,0.08
3344,217,618,0,46,0.51,0.0
3345,185,618,1,72,0.8,0.1
3346,137,618,0,61,0.68,0.0
3347,165,618,1,47,0.52,0.1
3348,5,618,1,86,0.96,0.1
3349,125,618,0,45,0.5,0.0
3350,97,618,0,62,0.69,0.0
3351,37,618,2,70,0.78,0.2
3352,177,618,0,54,0.6,0.0
3353,65,618,0,69,0.77,0.0
3354,17,618,0,81,0.9,0.0
3355,157,618,0,50,0.56,0.0
3356,77,618,0,55,0.61,0.0
3357,117,618,0,59,0.66,0.0
3358,85,618,0,82,0.91,0.0
3359,205,618,0,45,0.5,0.0
3360,197,618,0,48,0.53,0.0
3361,25,618,0,79,0.88,0.0
3362,145,618,2,76,0.84,0.2
3363,45,618,3,64,0.71,0.3
3364,57,618,0,85,0.94,0.0
3365,105,618,0,55,0.61,0.0
3366,94,1315,0,54,0.6,0.0
3367,194,1315,0,78,0.87,0.0
3368,192,1315,0,89,0.99,0.0
3369,14,1315,3,64,0.71,0.3
3370,132,1315,0,85,0.94,0.0
3371,12,1315,0,62,0.69,0.0
3372,112,1315,1,73,0.81,0.1
3373,154,1315,1,82,0.91,0.1
3374,212,1315,0,62,0.69,0.0
3375,74,1315,0,78,0.87,0.0
3376,134,1315,0,64,0.71,0.0
3377,92,1315,1,84,0.93,0.1
3378,72,1315,1,56,0.62,0.1
3379,214,1315,1,69,0.77,0.1
3380,172,1315,0,80,0.89,0.0
3381,152,1315,0,61,0.68,0.0
3382,174,1315,0,60,0.67,0.0
3383,52,1315,0,62,0.69,0.0
3384,54,1315,0,53,0.59,0.0
3385,32,1315,1,83,0.92,0.1
3386,34,1315,1,66,0.73,0.1
3387,114,1315,0,82,0.91,0.0
3388,6,57,1,90,1.0,0.14
3389,166,57,0,71,0.79,0.0
3390,44,57,0,58,0.64,0.0
3391,126,57,0,58,0.64,0.0
3392,164,57,2,61,0.68,0.29
3393,144,57,1,74,0.82,0.14
3394,206,57,0,60,0.67,0.0
3395,64,57,0,70,0.78,0.0
3396,24,57,0,47,0.52,0.0
3397,204,57,0,65,0.72,0.0
3398,186,57,0,68,0.76,0.0
3399,66,57,0,68,0.76,0.0
3400,124,57,0,65,0.72,0.0
3401,104,57,0,49,0.54,0.0
3402,4,57,1,48,0.53,0.14
3403,146,57,0,87,0.97,0.0
3404,106,57,1,54,0.6,0.14
3405,46,57,0,49,0.54,0.0
3406,184,57,0,53,0.59,0.0
3407,84,57,0,47,0.52,0.0
3408,26,57,1,69,0.77,0.14
3409,86,57,0,71,0.79,0.0
3410,2,312,0,79,0.88,0.0
3411,162,312,0,63,0.7,0.0
3412,62,312,0,52,0.58,0.0
3413,11,312,0,60,0.67,0.0
3414,131,312,0,62,0.69,0.0
3415,122,312,0,51,0.57,0.0
3416,82,312,0,54,0.6,0.0
3417,111,312,1,46,0.51,0.08
3418,171,312,2,75,0.83,0.15
3419,182,312,2,50,0.56,0.15
3420,31,312,0,78,0.87,0.0
3421,91,312,0,56,0.62,0.0
3422,151,312,0,49,0.54,0.0
3423,102,312,1,73,0.81,0.08
3424,211,312,0,47,0.52,0.0
3425,51,312,2,58,0.64,0.15
3426,22,312,2,69,0.77,0.15
3427,42,312,0,85,0.94,0.0
3428,191,312,0,89,0.99,0.0
3429,202,312,3,50,0.56,0.23
3430,142,312,0,74,0.82,0.0
3431,71,312,0,78,0.87,0.0
3432,32,713,0,45,0.5,0.0
3433,46,713,0,45,0.5,0.0
3434,152,713,0,53,0.59,0.0
3435,212,713,0,73,0.81,0.0
3436,132,713,0,72,0.8,0.0
3437,52,713,1,73,0.81,0.12
3438,186,713,0,81,0.9,0.0
3439,146,713,3,82,0.91,0.38
3440,26,713,1,71,0.79,0.12
3441,112,713,1,68,0.76,0.12
3442,12,713,0,76,0.84,0.0
3443,206,713,0,79,0.88,0.0
3444,106,713,0,75,0.83,0.0
3445,6,713,0,82,0.91,0.0
3446,172,713,0,47,0.52,0.0
3447,166,713,0,74,0.82,0.0
3448,66,713,2,56,0.62,0.25
3449,86,713,0,77,0.86,0.0
3450,72,713,0,73,0.81,0.0
3451,126,713,0,75,0.83,0.0
3452,92,713,0,74,0.82,0.0
3453,192,713,0,64,0.71,0.0
3454,176,417,1,50,0.56,0.09
3455,103,417,1,86,0.96,0.09
3456,83,417,0,66,0.73,0.0
3457,96,417,0,46,0.51,0.0
3458,123,417,1,61,0.68,0.09
3459,36,417,0,59,0.66,0.0
3460,3,417,0,69,0.77,0.0
3461,56,417,1,55,0.61,0.09
3462,16,417,3,45,0.5,0.27
3463,23,417,0,64,0.71,0.0
3464,196,417,0,71,0.79,0.0
3465,76,417,0,58,0.64,0.0
3466,203,417,0,84,0.93,0.0
3467,63,417,1,89,0.99,0.09
3468,116,417,0,61,0.68,0.0
3469,43,417,1,46,0.51,0.09
3470,183,417,0,75,0.83,0.0
3471,136,417,0,81,0.9,0.0
3472,143,417,0,84,0.93,0.0
3473,163,417,1,70,0.78,0.09
3474,156,417,0,45,0.5,0.0
3475,216,417,1,88,0.98,0.09
3476,43,49,3,85,0.94,0.2
3477,63,49,1,52,0.58,0.07
3478,88,49,0,66,0.73,0.0
3479,183,49,0,49,0.54,0.0
3480,28,49,2,45,0.5,0.13
3481,168,49,1,75,0.83,0.07
3482,123,49,0,79,0.88,0.0
3483,103,49,0,89,0.99,0.0
3484,68,49,1,88,0.98,0.07
3485,203,49,0,61,0.68,0.0
3486,3,49,1,57,0.63,0.07
3487,143,49,0,63,0.7,0.0
3488,8,49,0,56,0.62,0.0
3489,23,49,0,56,0.62,0.0
3490,163,49,1,68,0.76,0.07
3491,108,49,0,74,0.82,0.0
3492,208,49,1,56,0.62,0.07
3493,188,49,0,59,0.66,0.0
3494,148,49,0,80,0.89,0.0
3495,48,49,3,64,0.71,0.2
3496,83,49,0,77,0.86,0.0
3497,128,49,1,53,0.59,0.07
3498,101,26,1,80,0.89,0.08
3499,141,26,0,52,0.58,0.0
3500,121,26,0,84,0.93,0.0
3501,201,26,1,82,0.91,0.08
3502,81,26,1,73,0.81,0.08
3503,85,26,1,74,0.82,0.08
3504,45,26,0,57,0.63,0.0
3505,1,26,0,66,0.73,0.0
3506,65,26,0,56,0.62,0.0
3507,185,26,1,65,0.72,0.08
3508,5,26,1,80,0.89,0.08
3509,41,26,0,48,0.53,0.0
3510,161,26,1,52,0.58,0.08
3511,21,26,1,79,0.88,0.08
3512,165,26,3,54,0.6,0.23
3513,61,26,0,68,0.76,0.0
3514,125,26,0,66,0.73,0.0
3515,205,26,1,78,0.87,0.08
3516,145,26,0,46,0.51,0.0
3517,25,26,0,86,0.96,0.0
3518,105,26,0,80,0.89,0.0
3519,181,26,1,54,0.6,0.08
3520,156,1720,0,63,0.7,0.0
3521,159,1720,0,84,0.93,0.0
3522,99,1720,0,84,0.93,0.0
3523,199,1720,1,81,0.9,0.08
3524,119,1720,1,56,0.62,0.08
3525,79,1720,1,51,0.57,0.08
3526,139,1720,0,88,0.98,0.0
3527,39,1720,0,51,0.57,0.0
3528,16,1720,1,48,0.53,0.08
3529,76,1720,0,69,0.77,0.0
3530,96,1720,0,58,0.64,0.0
3531,216,1720,2,50,0.56,0.15
3532,36,1720,1,48,0.53,0.08
3533,19,1720,0,53,0.59,0.0
3534,179,1720,1,69,0.77,0.08
3535,136,1720,2,45,0.5,0.15
3536,176,1720,0,89,0.99,0.0
3537,219,1720,0,49,0.54,0.0
3538,196,1720,2,78,0.87,0.15
3539,56,1720,0,58,0.64,0.0
3540,59,1720,1,56,0.62,0.08
3541,116,1720,0,53,0.59,0.0
3542,108,920,1,76,0.84,0.09
3543,99,920,1,61,0.68,0.09
3544,188,920,0,57,0.63,0.0
3545,48,920,1,82,0.91,0.09
3546,88,920,0,49,0.54,0.0
3547,8,920,0,83,0.92,0.0
3548,159,920,0,66,0.73,0.0
3549,28,920,1,83,0.92,0.09
3550,139,920,3,48,0.53,0.27
3551,148,920,0,87,0.97,0.0
3552,79,920,0,48,0.53,0.0
3553,39,920,0,57,0.63,0.0
3554,208,920,0,56,0.62,0.0
3555,179,920,0,67,0.74,0.0
3556,119,920,0,64,0.71,0.0
3557,19,920,1,45,0.5,0.09
3558,168,920,0,62,0.69,0.0
3559,128,920,1,46,0.51,0.09
3560,68,920,1,70,0.78,0.09
3561,199,920,0,64,0.71,0.0
3562,219,920,0,68,0.76,0.0
3563,59,920,1,50,0.56,0.09
3564,134,1517,0,78,0.87,0.0
3565,176,1517,0,67,0.74,0.0
3566,94,1517,1,85,0.94,0.05
3567,76,1517,3,74,0.82,0.15
3568,214,1517,0,85,0.94,0.0
3569,96,1517,3,47,0.52,0.15
3570,194,1517,0,63,0.7,0.0
3571,174,1517,0,81,0.9,0.0
3572,114,1517,0,77,0.86,0.0
3573,74,1517,1,65,0.72,0.05
3574,216,1517,2,82,0.91,0.1
3575,54,1517,0,90,1.0,0.0
3576,14,1517,0,90,1.0,0.0
3577,36,1517,0,56,0.62,0.0
3578,116,1517,3,72,0.8,0.15
3579,16,1517,3,72,0.8,0.15
3580,154,1517,0,49,0.54,0.0
3581,136,1517,2,58,0.64,0.1
3582,56,1517,2,70,0.78,0.1
3583,196,1517,0,78,0.87,0.0
3584,34,1517,0,81,0.9,0.0
3585,156,1517,0,45,0.5,0.0
3586,144,512,1,89,0.99,0.08
3587,191,512,1,75,0.83,0.08
3588,204,512,1,64,0.71,0.08
3589,171,512,0,63,0.7,0.0
3590,44,512,1,47,0.52,0.08
3591,64,512,0,80,0.89,0.0
3592,184,512,0,57,0.63,0.0
3593,131,512,1,65,0.72,0.08
3594,84,512,0,52,0.58,0.0
3595,31,512,0,62,0.69,0.0
3596,111,512,0,74,0.82,0.0
3597,11,512,0,68,0.76,0.0
3598,211,512,0,54,0.6,0.0
3599,24,512,0,64,0.71,0.0
3600,71,512,0,58,0.64,0.0
3601,164,512,1,86,0.96,0.08
3602,91,512,1,71,0.79,0.08
3603,151,512,1,65,0.72,0.08
3604,124,512,3,53,0.59,0.25
3605,4,512,0,83,0.92,0.0
3606,104,512,0,70,0.78,0.0
3607,51,512,1,58,0.64,0.08
3608,155,1316,3,58,0.64,0.23
3609,192,1316,3,89,0.99,0.23
3610,35,1316,0,66,0.73,0.0
3611,15,1316,0,66,0.73,0.0
3612,95,1316,3,45,0.5,0.23
3613,75,1316,0,66,0.73,0.0
3614,135,1316,0,57,0.63,0.0
3615,132,1316,0,47,0.52,0.0
3616,175,1316,0,90,1.0,0.0
3617,55,1316,0,57,0.63,0.0
3618,152,1316,0,61,0.68,0.0
3619,172,1316,0,88,0.98,0.0
3620,72,1316,0,61,0.68,0.0
3621,92,1316,0,63,0.7,0.0
3622,115,1316,0,74,0.82,0.0
3623,52,1316,0,57,0.63,0.0
3624,112,1316,3,65,0.72,0.23
3625,212,1316,0,45,0.5,0.0
3626,215,1316,1,86,0.96,0.08
3627,195,1316,0,53,0.59,0.0
3628,32,1316,0,67,0.74,0.0
3629,12,1316,0,85,0.94,0.0
3630,77,1820,0,49,0.54,0.0
3631,99,1820,0,77,0.86,0.0
3632,177,1820,0,68,0.76,0.0
3633,179,1820,3,55,0.61,0.25
3634,57,1820,0,78,0.87,0.0
3635,139,1820,0,85,0.94,0.0
3636,219,1820,1,70,0.78,0.08
3637,197,1820,1,87,0.97,0.08
3638,119,1820,1,75,0.83,0.08
3639,117,1820,0,52,0.58,0.0
3640,137,1820,0,87,0.97,0.0
3641,217,1820,0,76,0.84,0.0
3642,59,1820,1,46,0.51,0.08
3643,37,1820,0,72,0.8,0.0
3644,17,1820,0,90,1.0,0.0
3645,199,1820,0,87,0.97,0.0
3646,39,1820,0,79,0.88,0.0
3647,19,1820,1,63,0.7,0.08
3648,97,1820,0,81,0.9,0.0
3649,159,1820,0,76,0.84,0.0
3650,79,1820,2,79,0.88,0.17
3651,157,1820,2,54,0.6,0.17
3652,91,812,0,81,0.9,0.0
3653,47,812,2,62,0.69,0.18
3654,107,812,0,61,0.68,0.0
3655,51,812,0,68,0.76,0.0
3656,151,812,1,69,0.77,0.09
3657,11,812,0,80,0.89,0.0
3658,7,812,2,64,0.71,0.18
3659,207,812,0,82,0.91,0.0
3660,211,812,1,75,0.83,0.09
3661,131,812,1,48,0.53,0.09
3662,27,812,0,65,0.72,0.0
3663,191,812,1,70,0.78,0.09
